Type,Size,Density,Iterations,Seed,STD,Time
sparse,1280,0.9,100,9,1.2455e-13,199
dense,2560,0.9,100,0,1.64455e-13,812
sparse,2560,0.9,100,0,1.64455e-13,756
dense,2560,0.9,100,1,1.70512e-13,820
sparse,2560,0.9,100,1,1.70512e-13,795
dense,2560,0.9,100,2,1.7382e-13,823
sparse,2560,0.9,100,2,1.7382e-13,924
dense,2560,0.9,100,3,1.65545e-13,811
sparse,2560,0.9,100,3,1.65545e-13,759
dense,2560,0.9,100,4,1.81583e-13,848
sparse,2560,0.9,100,4,1.81583e-13,816
dense,2560,0.9,100,5,1.69631e-13,815
sparse,2560,0.9,100,5,1.69631e-13,781
dense,2560,0.9,100,6,1.64376e-13,819
sparse,2560,0.9,100,6,1.64376e-13,913
dense,2560,0.9,100,7,1.75865e-13,805
sparse,2560,0.9,100,7,1.75865e-13,792
dense,2560,0.9,100,8,1.77659e-13,836
sparse,2560,0.9,100,8,1.77659e-13,778
dense,2560,0.9,100,9,1.64146e-13,802
sparse,2560,0.9,100,9,1.64146e-13,772
dense,5120,0.9,100,0,2.35828e-13,3309
sparse,5120,0.9,100,0,2.35828e-13,3091
dense,5120,0.9,100,1,2.40982e-13,3305
sparse,5120,0.9,100,1,2.40982e-13,3333
dense,5120,0.9,100,2,2.37944e-13,3329
sparse,5120,0.9,100,2,2.37944e-13,3302
dense,5120,0.9,100,3,2.49872e-13,3349
sparse,5120,0.9,100,3,2.49872e-13,3096
dense,5120,0.9,100,4,2.38546e-13,3610
sparse,5120,0.9,100,4,2.38546e-13,3336
dense,5120,0.9,100,5,2.55818e-13,3552
sparse,5120,0.9,100,5,2.55818e-13,3397
dense,5120,0.9,100,6,2.47972e-13,3335
sparse,5120,0.9,100,6,2.47972e-13,3375
dense,5120,0.9,100,7,2.36304e-13,3432
sparse,5120,0.9,100,7,2.36304e-13,3560
dense,5120,0.9,100,8,2.4762e-13,3335
sparse,5120,0.9,100,8,2.4762e-13,3343
dense,5120,0.9,100,9,2.85161e-13,3330
sparse,5120,0.9,100,9,2.85161e-13,3498
dense,10,1,100,0,1.57486e-14,0
sparse,10,1,100,0,1.57486e-14,0
dense,10,1,100,1,1.38751e-14,0
sparse,10,1,100,1,1.38751e-14,0
dense,10,1,100,2,2.5129e-14,0
sparse,10,1,100,2,2.5129e-14,0
dense,10,1,100,3,2.02568e-14,0
sparse,10,1,100,3,2.02568e-14,0
dense,10,1,100,4,1.14719e-14,0
sparse,10,1,100,4,1.14719e-14,0
dense,10,1,100,5,1.91178e-14,0
sparse,10,1,100,5,1.91178e-14,0
dense,10,1,100,6,2.28387e-14,0
sparse,10,1,100,6,2.28387e-14,0
dense,10,1,100,7,1.63625e-14,0
sparse,10,1,100,7,1.63625e-14,0
dense,10,1,100,8,1.15385e-14,0
sparse,10,1,100,8,1.15385e-14,0
dense,10,1,100,9,1.1617e-14,0
sparse,10,1,100,9,1.1617e-14,0
dense,20,1,100,0,2.05275e-14,0
sparse,20,1,100,0,2.05275e-14,0
dense,20,1,100,1,1.61492e-14,0
sparse,20,1,100,1,1.61492e-14,0
dense,20,1,100,2,2.18784e-14,0
sparse,20,1,100,2,2.18784e-14,0
dense,20,1,100,3,1.92968e-14,0
sparse,20,1,100,3,1.92968e-14,0
dense,20,1,100,4,9.93263e-15,0
sparse,20,1,100,4,9.93263e-15,0
dense,20,1,100,5,1.87937e-14,0
sparse,20,1,100,5,1.87937e-14,0
dense,20,1,100,6,1.74373e-14,0
sparse,20,1,100,6,1.74373e-14,0
dense,20,1,100,7,1.9117e-14,0
sparse,20,1,100,7,1.9117e-14,0
dense,20,1,100,8,1.60132e-14,0
sparse,20,1,100,8,1.60132e-14,0
dense,20,1,100,9,1.42291e-14,0
sparse,20,1,100,9,1.42291e-14,0
dense,40,1,100,0,2.01641e-14,0
sparse,40,1,100,0,2.01641e-14,0
dense,40,1,100,1,2.23953e-14,0
sparse,40,1,100,1,2.23953e-14,1
dense,40,1,100,2,1.96895e-14,1
sparse,40,1,100,2,1.96895e-14,1
dense,40,1,100,3,1.99423e-14,0
sparse,40,1,100,3,1.99423e-14,0
dense,40,1,100,4,2.59262e-14,0
sparse,40,1,100,4,2.59262e-14,1
dense,40,1,100,5,2.88645e-14,0
sparse,40,1,100,5,2.88645e-14,0
dense,40,1,100,6,1.90523e-14,0
sparse,40,1,100,6,1.90523e-14,0
dense,40,1,100,7,2.45264e-14,1
sparse,40,1,100,7,2.45264e-14,0
dense,40,1,100,8,2.22293e-14,0
sparse,40,1,100,8,2.22293e-14,1
dense,40,1,100,9,1.61488e-14,0
sparse,40,1,100,9,1.61488e-14,0
dense,80,1,100,0,3.00002e-14,0
sparse,80,1,100,0,3.00002e-14,0
dense,80,1,100,1,3.42523e-14,0
sparse,80,1,100,1,3.42523e-14,1
dense,80,1,100,2,3.86526e-14,0
sparse,80,1,100,2,3.86526e-14,1
dense,80,1,100,3,3.21044e-14,1
sparse,80,1,100,3,3.21044e-14,1
dense,80,1,100,4,3.48619e-14,1
sparse,80,1,100,4,3.48619e-14,0
dense,80,1,100,5,4.11201e-14,0
sparse,80,1,100,5,4.11201e-14,1
dense,80,1,100,6,2.97176e-14,0
sparse,80,1,100,6,2.97176e-14,1
dense,80,1,100,7,3.85705e-14,1
sparse,80,1,100,7,3.85705e-14,1
dense,80,1,100,8,3.15907e-14,0
sparse,80,1,100,8,3.15907e-14,1
dense,80,1,100,9,4.21978e-14,0
sparse,80,1,100,9,4.21978e-14,1
dense,160,1,100,0,3.96428e-14,3
sparse,160,1,100,0,3.96428e-14,5
dense,160,1,100,1,4.91025e-14,3
sparse,160,1,100,1,4.91025e-14,3
dense,160,1,100,2,4.4791e-14,3
sparse,160,1,100,2,4.4791e-14,4
dense,160,1,100,3,5.00351e-14,4
sparse,160,1,100,3,5.00351e-14,4
dense,160,1,100,4,4.83135e-14,3
sparse,160,1,100,4,4.83135e-14,4
dense,160,1,100,5,5.53109e-14,4
sparse,160,1,100,5,5.53109e-14,3
dense,160,1,100,6,5.42434e-14,3
sparse,160,1,100,6,5.42434e-14,3
dense,160,1,100,7,5.52015e-14,3
sparse,160,1,100,7,5.52015e-14,3
dense,160,1,100,8,4.63005e-14,3
sparse,160,1,100,8,4.63005e-14,3
dense,160,1,100,9,4.63013e-14,2
sparse,160,1,100,9,4.63013e-14,4
dense,320,1,100,0,7.84169e-14,12
sparse,320,1,100,0,7.84169e-14,13
dense,320,1,100,1,6.20576e-14,12
sparse,320,1,100,1,6.20576e-14,13
dense,320,1,100,2,6.30622e-14,21
sparse,320,1,100,2,6.30622e-14,18
dense,320,1,100,3,6.05248e-14,19
sparse,320,1,100,3,6.05248e-14,26
dense,320,1,100,4,6.2784e-14,11
sparse,320,1,100,4,6.2784e-14,13
dense,320,1,100,5,8.24912e-14,13
sparse,320,1,100,5,8.24912e-14,14
dense,320,1,100,6,6.64081e-14,11
sparse,320,1,100,6,6.64081e-14,11
dense,320,1,100,7,7.80531e-14,12
sparse,320,1,100,7,7.80531e-14,12
dense,320,1,100,8,6.6919e-14,12
sparse,320,1,100,8,6.6919e-14,12
dense,320,1,100,9,6.88107e-14,12
sparse,320,1,100,9,6.88107e-14,13
dense,640,1,100,0,1.06574e-13,47
sparse,640,1,100,0,1.06574e-13,67
dense,640,1,100,1,9.93597e-14,58
sparse,640,1,100,1,9.93597e-14,72
dense,640,1,100,2,8.81085e-14,62
sparse,640,1,100,2,8.81085e-14,58
dense,640,1,100,3,9.18677e-14,51
sparse,640,1,100,3,9.18677e-14,55
dense,640,1,100,4,9.00897e-14,48
sparse,640,1,100,4,9.00897e-14,53
dense,640,1,100,5,1.00104e-13,48
sparse,640,1,100,5,1.00104e-13,56
dense,640,1,100,6,9.97593e-14,47
sparse,640,1,100,6,9.97593e-14,76
dense,640,1,100,7,1.09642e-13,52
sparse,640,1,100,7,1.09642e-13,55
dense,640,1,100,8,9.78311e-14,51
sparse,640,1,100,8,9.78311e-14,51
dense,640,1,100,9,1.07632e-13,47
sparse,640,1,100,9,1.07632e-13,52
dense,1280,1,100,0,1.54488e-13,201
sparse,1280,1,100,0,1.54488e-13,215
dense,1280,1,100,1,1.34195e-13,200
sparse,1280,1,100,1,1.34195e-13,216
dense,1280,1,100,2,1.28871e-13,199
sparse,1280,1,100,2,1.28871e-13,241
dense,1280,1,100,3,1.23716e-13,202
sparse,1280,1,100,3,1.23716e-13,206
dense,1280,1,100,4,1.25328e-13,306
sparse,1280,1,100,4,1.25328e-13,300
dense,1280,1,100,5,1.38818e-13,204
sparse,1280,1,100,5,1.38818e-13,254
dense,1280,1,100,6,1.29298e-13,212
sparse,1280,1,100,6,1.29298e-13,202
dense,1280,1,100,7,1.43296e-13,342
sparse,1280,1,100,7,1.43296e-13,238
dense,1280,1,100,8,1.36149e-13,196
sparse,1280,1,100,8,1.36149e-13,248
dense,1280,1,100,9,1.3856e-13,200
sparse,1280,1,100,9,1.3856e-13,207
dense,2560,1,100,0,1.83676e-13,806
sparse,2560,1,100,0,1.83676e-13,861
dense,2560,1,100,1,1.92272e-13,808
sparse,2560,1,100,1,1.92272e-13,928
dense,2560,1,100,2,2.00054e-13,850
sparse,2560,1,100,2,2.00054e-13,877
dense,2560,1,100,3,1.81449e-13,828
sparse,2560,1,100,3,1.81449e-13,909
dense,2560,1,100,4,2.03826e-13,791
sparse,2560,1,100,4,2.03826e-13,854
dense,2560,1,100,5,1.86713e-13,872
sparse,2560,1,100,5,1.86713e-13,1048
dense,2560,1,100,6,1.80426e-13,814
sparse,2560,1,100,6,1.80426e-13,824
dense,2560,1,100,7,1.92176e-13,819
sparse,2560,1,100,7,1.92176e-13,854
dense,2560,1,100,8,1.88773e-13,815
sparse,2560,1,100,8,1.88773e-13,907
dense,2560,1,100,9,1.81939e-13,909
sparse,2560,1,100,9,1.81939e-13,920
dense,5120,1,100,0,2.70048e-13,3247
sparse,5120,1,100,0,2.70048e-13,3615
dense,5120,1,100,1,2.85822e-13,3197
sparse,5120,1,100,1,2.85822e-13,3545
dense,5120,1,100,2,2.5415e-13,3221
sparse,5120,1,100,2,2.5415e-13,3437
dense,5120,1,100,3,2.64699e-13,3481
sparse,5120,1,100,3,2.64699e-13,3467
dense,5120,1,100,4,2.6639e-13,3447
sparse,5120,1,100,4,2.6639e-13,3562
dense,5120,1,100,5,2.69011e-13,3398
sparse,5120,1,100,5,2.69011e-13,3703
dense,5120,1,100,6,2.76609e-13,3652
sparse,5120,1,100,6,2.76609e-13,3658
dense,5120,1,100,7,2.67598e-13,3684
sparse,5120,1,100,7,2.67598e-13,4525
dense,5120,1,100,8,2.77518e-13,3333
sparse,5120,1,100,8,2.77518e-13,3692
dense,5120,1,100,9,3.05724e-13,3248
sparse,5120,1,100,9,3.05724e-13,3619
